transaction_id,customer_id,month,revenue,segment
677,131,2024-09-01,271.85,SMB
678,133,2024-09-01,994.2,SMB
679,138,2024-09-01,1280.97,Mid-Market
680,144,2024-09-01,893.15,SMB
681,148,2024-09-01,989.39,SMB
682,150,2024-09-01,939.86,SMB
683,151,2024-09-01,236.38,SMB
684,153,2024-09-01,317.01,SMB
685,160,2024-09-01,4349.4,Mid-Market
686,164,2024-09-01,294.01,SMB
687,167,2024-09-01,592.74,SMB
688,171,2024-09-01,739.98,SMB
689,174,2024-09-01,861.53,SMB
690,176,2024-09-01,885.57,SMB
691,181,2024-09-01,11787.2,Enterprise
692,183,2024-09-01,8998.57,Enterprise
693,184,2024-09-01,727.82,SMB
694,185,2024-09-01,590.22,SMB
695,188,2024-09-01,14247.6,Enterprise
696,192,2024-09-01,442.37,SMB
697,194,2024-09-01,248.0,SMB
698,195,2024-09-01,534.73,SMB
699,197,2024-09-01,354.73,SMB
700,198,2024-09-01,661.58,SMB
701,203,2024-09-01,4947.62,Mid-Market
702,206,2024-09-01,631.27,SMB
703,209,2024-09-01,2059.66,Mid-Market
704,212,2024-09-01,2166.13,Mid-Market
705,217,2024-09-01,1605.87,Mid-Market
706,218,2024-09-01,463.6,SMB
707,221,2024-09-01,817.86,SMB
708,227,2024-09-01,4714.03,Mid-Market
709,230,2024-09-01,361.95,SMB
710,233,2024-09-01,585.78,SMB
711,236,2024-09-01,566.7,SMB
712,237,2024-09-01,3075.58,Mid-Market
713,239,2024-09-01,9142.28,Enterprise
714,242,2024-09-01,4055.62,Mid-Market
715,243,2024-09-01,495.98,SMB
716,244,2024-09-01,2528.15,Mid-Market
717,245,2024-09-01,648.42,SMB
718,249,2024-09-01,2989.31,Mid-Market
719,254,2024-09-01,297.08,SMB
720,258,2024-09-01,474.77,SMB
721,263,2024-09-01,585.24,SMB
722,266,2024-09-01,476.3,SMB
723,268,2024-09-01,561.65,SMB
724,270,2024-09-01,3149.72,Mid-Market
725,271,2024-09-01,8262.25,Enterprise
726,272,2024-09-01,10912.77,Enterprise
727,277,2024-09-01,8254.95,Enterprise
728,284,2024-09-01,731.68,SMB
729,286,2024-09-01,653.72,SMB
730,288,2024-09-01,758.75,SMB
731,290,2024-09-01,1120.88,Mid-Market
732,292,2024-09-01,14544.6,Enterprise
733,293,2024-09-01,836.07,SMB
734,295,2024-09-01,643.88,SMB
735,298,2024-09-01,6582.32,Enterprise
736,301,2024-09-01,894.13,SMB
737,302,2024-09-01,317.81,SMB
738,305,2024-09-01,977.27,SMB
739,310,2024-09-01,763.36,SMB
740,317,2024-09-01,313.65,SMB
741,322,2024-09-01,440.8,SMB
742,325,2024-09-01,2382.9,Mid-Market
743,327,2024-09-01,828.78,SMB
744,330,2024-09-01,3742.8,Mid-Market
745,336,2024-09-01,4751.75,Mid-Market
746,338,2024-09-01,2203.87,Mid-Market
747,340,2024-09-01,11782.96,Enterprise
748,344,2024-09-01,820.49,SMB
749,350,2024-09-01,826.84,SMB
750,351,2024-09-01,14387.83,Enterprise
751,352,2024-09-01,848.97,SMB
752,353,2024-09-01,431.98,SMB
753,354,2024-09-01,2211.65,Mid-Market
754,356,2024-09-01,2366.81,Mid-Market
755,357,2024-09-01,9533.37,Enterprise
756,358,2024-09-01,403.88,SMB
757,359,2024-09-01,574.63,SMB
758,360,2024-09-01,6971.51,Enterprise
759,362,2024-09-01,4746.56,Mid-Market
760,363,2024-09-01,3678.98,Mid-Market
761,365,2024-09-01,3388.78,Mid-Market
762,367,2024-09-01,398.23,SMB
763,370,2024-09-01,11089.72,Enterprise
764,380,2024-09-01,935.23,SMB
765,383,2024-09-01,350.29,SMB
766,394,2024-09-01,1714.62,Mid-Market
767,396,2024-09-01,334.59,SMB
768,400,2024-09-01,610.85,SMB
769,401,2024-09-01,970.33,SMB
770,403,2024-09-01,4592.48,Mid-Market
771,406,2024-09-01,3300.09,Mid-Market
772,407,2024-09-01,288.47,SMB
773,408,2024-09-01,960.31,SMB
774,409,2024-09-01,2153.38,Mid-Market
775,410,2024-09-01,978.39,SMB
776,411,2024-09-01,3114.24,Mid-Market
777,413,2024-09-01,975.67,SMB
778,414,2024-09-01,4282.33,Mid-Market
779,419,2024-09-01,568.44,SMB
780,422,2024-09-01,795.68,SMB
781,424,2024-09-01,3300.84,Mid-Market
782,425,2024-09-01,3936.67,Mid-Market
783,426,2024-09-01,6637.31,Enterprise
784,427,2024-09-01,13828.39,Enterprise
785,432,2024-09-01,720.89,SMB
786,437,2024-09-01,414.97,SMB
787,440,2024-09-01,939.29,SMB
788,441,2024-09-01,2239.38,Mid-Market
789,443,2024-09-01,5143.99,Enterprise
790,447,2024-09-01,297.49,SMB
791,448,2024-09-01,448.84,SMB
792,450,2024-09-01,607.8,SMB
793,451,2024-09-01,915.28,SMB
794,453,2024-09-01,459.11,SMB
795,457,2024-09-01,3516.5,Mid-Market
796,459,2024-09-01,312.95,SMB
797,460,2024-09-01,312.99,SMB
798,462,2024-09-01,3426.23,Mid-Market
799,463,2024-09-01,9399.25,Enterprise
800,464,2024-09-01,639.34,SMB
801,472,2024-09-01,276.82,SMB
802,474,2024-09-01,763.58,SMB
803,475,2024-09-01,1280.79,Mid-Market
804,480,2024-09-01,3309.85,Mid-Market
805,481,2024-09-01,6501.6,Enterprise
806,484,2024-09-01,1502.0,Mid-Market
807,485,2024-09-01,1848.65,Mid-Market
808,486,2024-09-01,11131.24,Enterprise
809,488,2024-09-01,608.27,SMB
810,490,2024-09-01,557.07,SMB
811,493,2024-09-01,1248.33,Mid-Market
812,500,2024-09-01,10910.33,Enterprise
813,1,2024-10-01,800.04,SMB
814,2,2024-10-01,3537.92,Mid-Market
815,4,2024-10-01,3969.35,Mid-Market
816,5,2024-10-01,2308.37,Mid-Market
817,8,2024-10-01,13519.48,Enterprise
818,9,2024-10-01,1746.75,Mid-Market
819,10,2024-10-01,829.56,SMB
820,15,2024-10-01,244.23,SMB
821,16,2024-10-01,819.03,SMB
822,19,2024-10-01,1191.83,Mid-Market
823,20,2024-10-01,365.35,SMB
824,21,2024-10-01,5350.38,Enterprise
825,23,2024-10-01,3116.6,Mid-Market
826,30,2024-10-01,4002.65,Mid-Market
827,32,2024-10-01,8404.99,Enterprise
828,35,2024-10-01,923.66,SMB
829,39,2024-10-01,967.45,SMB
830,42,2024-10-01,4795.71,Mid-Market
831,44,2024-10-01,829.68,SMB
832,45,2024-10-01,3800.28,Mid-Market
833,52,2024-10-01,3553.18,Mid-Market
834,53,2024-10-01,446.32,SMB
835,55,2024-10-01,2739.27,Mid-Market
836,56,2024-10-01,11712.64,Enterprise
837,57,2024-10-01,2453.21,Mid-Market
838,58,2024-10-01,232.27,SMB
839,63,2024-10-01,14700.15,Enterprise
840,65,2024-10-01,267.42,SMB
841,66,2024-10-01,712.22,SMB
842,71,2024-10-01,312.24,SMB
843,72,2024-10-01,705.32,SMB
844,73,2024-10-01,4221.72,Mid-Market
845,74,2024-10-01,232.04,SMB
846,75,2024-10-01,250.7,SMB
847,78,2024-10-01,2571.92,Mid-Market
848,82,2024-10-01,4730.85,Mid-Market
849,83,2024-10-01,8815.57,Enterprise
850,84,2024-10-01,12382.8,Enterprise
851,86,2024-10-01,615.43,SMB
852,90,2024-10-01,290.98,SMB
853,92,2024-10-01,10040.34,Enterprise
854,98,2024-10-01,14807.91,Enterprise
855,100,2024-10-01,4563.48,Mid-Market
856,101,2024-10-01,2928.5,Mid-Market
857,102,2024-10-01,1528.65,Mid-Market
858,104,2024-10-01,2837.29,Mid-Market
859,106,2024-10-01,2792.12,Mid-Market
860,107,2024-10-01,274.6,SMB
861,109,2024-10-01,4306.41,Mid-Market
862,110,2024-10-01,448.08,SMB
863,111,2024-10-01,2377.94,Mid-Market
864,113,2024-10-01,3092.39,Mid-Market
865,114,2024-10-01,4481.57,Mid-Market
866,117,2024-10-01,4670.66,Mid-Market
867,118,2024-10-01,720.76,SMB
868,121,2024-10-01,308.94,SMB
869,125,2024-10-01,5411.85,Enterprise
870,129,2024-10-01,637.91,SMB
871,130,2024-10-01,694.71,SMB
872,131,2024-10-01,277.43,SMB
873,133,2024-10-01,989.26,SMB
874,138,2024-10-01,1324.44,Mid-Market
875,142,2024-10-01,741.79,SMB
876,144,2024-10-01,922.21,SMB
877,145,2024-10-01,4089.09,Mid-Market
878,148,2024-10-01,966.83,SMB
879,151,2024-10-01,235.57,SMB
880,153,2024-10-01,328.61,SMB
881,160,2024-10-01,4499.91,Mid-Market
882,164,2024-10-01,291.13,SMB
883,167,2024-10-01,606.13,SMB
884,171,2024-10-01,745.98,SMB
885,174,2024-10-01,849.32,SMB
886,176,2024-10-01,870.46,SMB
887,181,2024-10-01,11700.06,Enterprise
888,183,2024-10-01,9411.95,Enterprise
889,184,2024-10-01,695.25,SMB
890,185,2024-10-01,593.94,SMB
891,187,2024-10-01,2102.23,Mid-Market
892,188,2024-10-01,14620.78,Enterprise
893,192,2024-10-01,432.81,SMB
894,193,2024-10-01,258.25,SMB
895,194,2024-10-01,249.0,SMB
896,197,2024-10-01,360.75,SMB
897,198,2024-10-01,684.83,SMB
898,202,2024-10-01,4462.81,Mid-Market
899,203,2024-10-01,4774.34,Mid-Market
900,206,2024-10-01,634.64,SMB
901,207,2024-10-01,2252.82,Mid-Market
902,209,2024-10-01,2102.95,Mid-Market
903,212,2024-10-01,2146.41,Mid-Market
904,213,2024-10-01,2536.04,Mid-Market
905,217,2024-10-01,1604.22,Mid-Market
906,218,2024-10-01,468.21,SMB
907,221,2024-10-01,832.36,SMB
908,227,2024-10-01,4830.85,Mid-Market
909,230,2024-10-01,376.55,SMB
910,233,2024-10-01,595.43,SMB
911,236,2024-10-01,581.86,SMB
912,237,2024-10-01,3078.79,Mid-Market
913,239,2024-10-01,9330.75,Enterprise
914,242,2024-10-01,4002.54,Mid-Market
915,243,2024-10-01,501.86,SMB
916,244,2024-10-01,2586.37,Mid-Market
917,245,2024-10-01,660.5,SMB
918,249,2024-10-01,2969.41,Mid-Market
919,251,2024-10-01,7656.94,Enterprise
920,254,2024-10-01,295.21,SMB
921,258,2024-10-01,479.91,SMB
922,261,2024-10-01,7197.31,Enterprise
923,263,2024-10-01,601.79,SMB
924,266,2024-10-01,457.8,SMB
925,268,2024-10-01,577.72,SMB
926,269,2024-10-01,673.1,SMB
927,270,2024-10-01,3088.54,Mid-Market
928,271,2024-10-01,8339.38,Enterprise
929,272,2024-10-01,11008.32,Enterprise
930,277,2024-10-01,8418.36,Enterprise
931,279,2024-10-01,633.18,SMB
932,284,2024-10-01,733.98,SMB
933,286,2024-10-01,667.12,SMB
934,290,2024-10-01,1091.45,Mid-Market
935,292,2024-10-01,14613.78,Enterprise
936,293,2024-10-01,811.79,SMB
937,294,2024-10-01,838.59,SMB
938,295,2024-10-01,654.41,SMB
939,298,2024-10-01,6730.8,Enterprise
940,301,2024-10-01,875.57,SMB
941,302,2024-10-01,326.89,SMB
942,304,2024-10-01,1132.62,Mid-Market
943,305,2024-10-01,982.25,SMB
944,308,2024-10-01,2192.68,Mid-Market
945,312,2024-10-01,3984.67,Mid-Market
946,317,2024-10-01,308.24,SMB
947,320,2024-10-01,11903.27,Enterprise
948,321,2024-10-01,621.62,SMB
949,322,2024-10-01,449.25,SMB
950,325,2024-10-01,2350.92,Mid-Market
951,327,2024-10-01,833.39,SMB
952,330,2024-10-01,3722.72,Mid-Market
953,333,2024-10-01,1991.24,Mid-Market
954,334,2024-10-01,3230.42,Mid-Market
955,336,2024-10-01,4992.1,Mid-Market
956,338,2024-10-01,2174.78,Mid-Market
957,340,2024-10-01,12060.22,Enterprise
958,344,2024-10-01,823.83,SMB
959,350,2024-10-01,858.13,SMB
960,351,2024-10-01,14755.96,Enterprise
961,352,2024-10-01,832.88,SMB
962,353,2024-10-01,429.68,SMB
963,354,2024-10-01,2133.16,Mid-Market
964,356,2024-10-01,2347.95,Mid-Market
965,357,2024-10-01,9341.58,Enterprise
966,358,2024-10-01,398.91,SMB
967,360,2024-10-01,6945.9,Enterprise
968,362,2024-10-01,4736.07,Mid-Market
969,363,2024-10-01,3855.95,Mid-Market
970,365,2024-10-01,3469.21,Mid-Market
971,367,2024-10-01,393.6,SMB
972,370,2024-10-01,11484.7,Enterprise
973,380,2024-10-01,950.95,SMB
974,383,2024-10-01,368.8,SMB
975,392,2024-10-01,941.62,SMB
976,394,2024-10-01,1698.66,Mid-Market
977,396,2024-10-01,342.13,SMB
978,400,2024-10-01,587.0,SMB
979,401,2024-10-01,925.89,SMB
980,403,2024-10-01,4618.65,Mid-Market
981,406,2024-10-01,3242.97,Mid-Market
982,407,2024-10-01,283.36,SMB
983,408,2024-10-01,1008.48,SMB
984,409,2024-10-01,2137.63,Mid-Market
985,410,2024-10-01,972.82,SMB
986,411,2024-10-01,3233.41,Mid-Market
987,414,2024-10-01,4419.4,Mid-Market
988,419,2024-10-01,574.43,SMB
989,424,2024-10-01,3182.87,Mid-Market
990,425,2024-10-01,3952.63,Mid-Market
991,426,2024-10-01,6790.24,Enterprise
992,427,2024-10-01,13168.35,Enterprise
993,432,2024-10-01,737.08,SMB
994,437,2024-10-01,399.81,SMB
995,439,2024-10-01,823.65,SMB
996,440,2024-10-01,941.02,SMB
997,441,2024-10-01,2223.37,Mid-Market
998,443,2024-10-01,5208.25,Enterprise
999,447,2024-10-01,292.78,SMB
1000,448,2024-10-01,456.05,SMB
1001,450,2024-10-01,598.32,SMB
1002,451,2024-10-01,905.09,SMB
1003,453,2024-10-01,439.43,SMB
1004,457,2024-10-01,3534.65,Mid-Market
1005,459,2024-10-01,308.51,SMB
1006,460,2024-10-01,312.25,SMB
1007,462,2024-10-01,3443.55,Mid-Market
1008,463,2024-10-01,9316.01,Enterprise
1009,464,2024-10-01,625.31,SMB
1010,472,2024-10-01,264.01,SMB
1011,474,2024-10-01,774.93,SMB
1012,475,2024-10-01,1331.6,Mid-Market
1013,480,2024-10-01,3294.35,Mid-Market
1014,481,2024-10-01,6321.94,Enterprise
1015,484,2024-10-01,1436.3,Mid-Market
1016,485,2024-10-01,1851.62,Mid-Market
1017,486,2024-10-01,10887.86,Enterprise
1018,488,2024-10-01,619.57,SMB
1019,490,2024-10-01,546.48,SMB
1020,492,2024-10-01,2826.12,Mid-Market
1021,493,2024-10-01,1256.5,Mid-Market
1022,500,2024-10-01,11023.69,Enterprise
1023,1,2024-11-01,775.26,SMB
1024,2,2024-11-01,3570.95,Mid-Market
1025,4,2024-11-01,3849.65,Mid-Market
1026,7,2024-11-01,3215.83,Mid-Market
1027,8,2024-11-01,13031.41,Enterprise
1028,9,2024-11-01,1715.46,Mid-Market
1029,10,2024-11-01,837.46,SMB
1030,15,2024-11-01,247.98,SMB
1031,16,2024-11-01,828.89,SMB
1032,19,2024-11-01,1173.86,Mid-Market
1033,20,2024-11-01,359.62,SMB
1034,21,2024-11-01,5437.86,Enterprise
1035,23,2024-11-01,3024.5,Mid-Market
1036,30,2024-11-01,4170.8,Mid-Market
1037,32,2024-11-01,8497.22,Enterprise
1038,35,2024-11-01,923.53,SMB
1039,39,2024-11-01,991.72,SMB
1040,41,2024-11-01,589.72,SMB
1041,42,2024-11-01,4654.44,Mid-Market
1042,44,2024-11-01,849.93,SMB
1043,45,2024-11-01,3830.41,Mid-Market
1044,52,2024-11-01,3531.96,Mid-Market
1045,53,2024-11-01,430.64,SMB
1046,55,2024-11-01,2689.53,Mid-Market
1047,56,2024-11-01,11701.34,Enterprise
1048,57,2024-11-01,2343.16,Mid-Market
1049,58,2024-11-01,236.69,SMB
1050,63,2024-11-01,14818.65,Enterprise
1051,65,2024-11-01,261.52,SMB
1052,66,2024-11-01,723.64,SMB
1053,70,2024-11-01,956.48,SMB
1054,71,2024-11-01,312.92,SMB
1055,72,2024-11-01,681.14,SMB
1056,73,2024-11-01,4144.6,Mid-Market
1057,74,2024-11-01,226.3,SMB
1058,75,2024-11-01,243.04,SMB
1059,76,2024-11-01,795.41,SMB
1060,78,2024-11-01,2605.42,Mid-Market
1061,82,2024-11-01,4747.79,Mid-Market
1062,83,2024-11-01,8765.04,Enterprise
1063,84,2024-11-01,12809.54,Enterprise
1064,86,2024-11-01,604.75,SMB
1065,90,2024-11-01,295.74,SMB
1066,92,2024-11-01,9898.95,Enterprise
1067,98,2024-11-01,14759.39,Enterprise
1068,100,2024-11-01,4574.59,Mid-Market
1069,101,2024-11-01,2973.3,Mid-Market
1070,102,2024-11-01,1481.7,Mid-Market
1071,103,2024-11-01,4296.85,Mid-Market
1072,104,2024-11-01,2885.37,Mid-Market
1073,106,2024-11-01,2856.18,Mid-Market
1074,107,2024-11-01,275.07,SMB
1075,109,2024-11-01,4431.03,Mid-Market
1076,110,2024-11-01,461.74,SMB
1077,111,2024-11-01,2426.92,Mid-Market
1078,113,2024-11-01,3162.17,Mid-Market
1079,114,2024-11-01,4583.76,Mid-Market
1080,118,2024-11-01,691.58,SMB
1081,121,2024-11-01,308.9,SMB
1082,123,2024-11-01,304.98,SMB
1083,125,2024-11-01,5403.74,Enterprise
1084,126,2024-11-01,621.17,SMB
1085,129,2024-11-01,630.33,SMB
1086,130,2024-11-01,697.19,SMB
1087,131,2024-11-01,263.13,SMB
1088,133,2024-11-01,998.59,SMB
1089,135,2024-11-01,3173.34,Mid-Market
1090,138,2024-11-01,1324.61,Mid-Market
1091,142,2024-11-01,758.2,SMB
1092,144,2024-11-01,883.78,SMB
1093,145,2024-11-01,4212.14,Mid-Market
1094,148,2024-11-01,952.7,SMB
1095,150,2024-11-01,936.62,SMB
1096,151,2024-11-01,234.34,SMB
1097,153,2024-11-01,323.38,SMB
1098,159,2024-11-01,926.28,SMB
1099,160,2024-11-01,4390.9,Mid-Market
1100,161,2024-11-01,7502.02,Enterprise
1101,164,2024-11-01,299.86,SMB
1102,167,2024-11-01,614.29,SMB
1103,169,2024-11-01,949.48,SMB
1104,171,2024-11-01,748.22,SMB
1105,174,2024-11-01,855.49,SMB
1106,176,2024-11-01,836.99,SMB
1107,181,2024-11-01,11495.03,Enterprise
1108,183,2024-11-01,9171.36,Enterprise
1109,184,2024-11-01,717.94,SMB
1110,185,2024-11-01,617.15,SMB
1111,187,2024-11-01,2154.83,Mid-Market
1112,188,2024-11-01,14143.23,Enterprise
1113,192,2024-11-01,442.14,SMB
1114,193,2024-11-01,261.76,SMB
1115,194,2024-11-01,250.73,SMB
1116,195,2024-11-01,549.05,SMB
1117,197,2024-11-01,357.1,SMB
1118,198,2024-11-01,668.19,SMB
1119,202,2024-11-01,4405.98,Mid-Market
1120,203,2024-11-01,4835.21,Mid-Market
1121,206,2024-11-01,635.61,SMB
1122,207,2024-11-01,2242.87,Mid-Market
1123,208,2024-11-01,562.13,SMB
1124,209,2024-11-01,2061.58,Mid-Market
1125,212,2024-11-01,2114.1,Mid-Market
1126,213,2024-11-01,2486.59,Mid-Market
1127,216,2024-11-01,872.73,SMB
1128,217,2024-11-01,1688.76,Mid-Market
1129,218,2024-11-01,460.47,SMB
1130,219,2024-11-01,671.3,SMB
1131,221,2024-11-01,813.02,SMB
1132,223,2024-11-01,3041.35,Mid-Market
1133,224,2024-11-01,9726.29,Enterprise
1134,226,2024-11-01,5222.64,Enterprise
1135,227,2024-11-01,4765.62,Mid-Market
1136,230,2024-11-01,366.91,SMB
1137,233,2024-11-01,615.55,SMB
1138,236,2024-11-01,563.29,SMB
1139,237,2024-11-01,3219.43,Mid-Market
1140,238,2024-11-01,13226.7,Enterprise
1141,239,2024-11-01,9393.3,Enterprise
1142,241,2024-11-01,3975.76,Mid-Market
1143,242,2024-11-01,4092.09,Mid-Market
1144,243,2024-11-01,496.95,SMB
1145,244,2024-11-01,2581.45,Mid-Market
1146,245,2024-11-01,665.22,SMB
1147,248,2024-11-01,254.81,SMB
1148,249,2024-11-01,2990.53,Mid-Market
1149,251,2024-11-01,7833.53,Enterprise
1150,253,2024-11-01,11496.51,Enterprise
1151,254,2024-11-01,285.27,SMB
1152,255,2024-11-01,967.73,SMB
1153,258,2024-11-01,474.08,SMB
1154,259,2024-11-01,946.86,SMB
1155,261,2024-11-01,6932.61,Enterprise
1156,263,2024-11-01,616.76,SMB
1157,266,2024-11-01,461.09,SMB
1158,267,2024-11-01,9873.11,Enterprise
1159,268,2024-11-01,585.06,SMB
1160,269,2024-11-01,662.87,SMB
1161,270,2024-11-01,2987.11,Mid-Market
1162,271,2024-11-01,8468.13,Enterprise
1163,272,2024-11-01,10813.71,Enterprise
1164,277,2024-11-01,8492.92,Enterprise
1165,279,2024-11-01,621.02,SMB
1166,280,2024-11-01,3865.58,Mid-Market
1167,284,2024-11-01,731.54,SMB
1168,286,2024-11-01,661.32,SMB
1169,288,2024-11-01,762.74,SMB
1170,290,2024-11-01,1078.6,Mid-Market
1171,292,2024-11-01,14987.2,Enterprise
1172,293,2024-11-01,828.81,SMB
1173,294,2024-11-01,822.0,SMB
1174,295,2024-11-01,657.82,SMB
1175,298,2024-11-01,6789.56,Enterprise
1176,299,2024-11-01,704.1,SMB
1177,301,2024-11-01,877.09,SMB
1178,302,2024-11-01,320.45,SMB
1179,303,2024-11-01,731.55,SMB
1180,304,2024-11-01,1132.69,Mid-Market
1181,305,2024-11-01,956.65,SMB
1182,308,2024-11-01,2217.57,Mid-Market
1183,310,2024-11-01,727.5,SMB
1184,312,2024-11-01,4185.59,Mid-Market
1185,315,2024-11-01,788.54,SMB
1186,318,2024-11-01,379.92,SMB
1187,320,2024-11-01,11277.77,Enterprise
1188,321,2024-11-01,612.3,SMB
1189,322,2024-11-01,436.69,SMB
1190,324,2024-11-01,14045.22,Enterprise
1191,325,2024-11-01,2355.03,Mid-Market
1192,327,2024-11-01,831.67,SMB
1193,330,2024-11-01,3742.48,Mid-Market
1194,333,2024-11-01,1980.72,Mid-Market
1195,334,2024-11-01,3281.27,Mid-Market
1196,336,2024-11-01,4980.24,Mid-Market
1197,338,2024-11-01,2132.09,Mid-Market
1198,340,2024-11-01,12273.27,Enterprise
1199,344,2024-11-01,857.82,SMB
1200,346,2024-11-01,296.21,SMB
1201,350,2024-11-01,856.0,SMB
1202,351,2024-11-01,14657.16,Enterprise
1203,352,2024-11-01,815.78,SMB
1204,354,2024-11-01,2109.49,Mid-Market
1205,356,2024-11-01,2356.9,Mid-Market
1206,357,2024-11-01,9548.36,Enterprise
1207,358,2024-11-01,391.62,SMB
1208,359,2024-11-01,574.5,SMB
1209,360,2024-11-01,7146.13,Enterprise
1210,362,2024-11-01,4719.69,Mid-Market
1211,363,2024-11-01,3741.5,Mid-Market
1212,365,2024-11-01,3553.76,Mid-Market
1213,370,2024-11-01,11087.34,Enterprise
1214,380,2024-11-01,932.45,SMB
1215,383,2024-11-01,366.85,SMB
1216,385,2024-11-01,449.57,SMB
1217,392,2024-11-01,935.69,SMB
1218,394,2024-11-01,1694.18,Mid-Market
1219,396,2024-11-01,330.48,SMB
1220,400,2024-11-01,609.76,SMB
1221,401,2024-11-01,977.48,SMB
1222,403,2024-11-01,4751.17,Mid-Market
1223,406,2024-11-01,3235.28,Mid-Market
1224,407,2024-11-01,282.03,SMB
1225,408,2024-11-01,991.24,SMB
1226,409,2024-11-01,2157.79,Mid-Market
1227,410,2024-11-01,1013.02,SMB
1228,411,2024-11-01,3116.32,Mid-Market
1229,413,2024-11-01,957.58,SMB
1230,414,2024-11-01,4312.18,Mid-Market
1231,416,2024-11-01,342.01,SMB
1232,419,2024-11-01,553.21,SMB
1233,424,2024-11-01,3265.15,Mid-Market
1234,425,2024-11-01,3998.9,Mid-Market
1235,426,2024-11-01,6611.37,Enterprise
1236,427,2024-11-01,13656.53,Enterprise
1237,432,2024-11-01,751.77,SMB
1238,436,2024-11-01,1937.44,Mid-Market
1239,437,2024-11-01,414.95,SMB
1240,439,2024-11-01,782.04,SMB
1241,440,2024-11-01,987.74,SMB
1242,441,2024-11-01,2244.04,Mid-Market
1243,443,2024-11-01,5091.21,Enterprise
1244,447,2024-11-01,293.29,SMB
1245,448,2024-11-01,440.14,SMB
1246,450,2024-11-01,599.47,SMB
1247,451,2024-11-01,908.67,SMB
1248,453,2024-11-01,441.62,SMB
1249,457,2024-11-01,3428.38,Mid-Market
1250,459,2024-11-01,305.82,SMB
1251,460,2024-11-01,327.96,SMB
1252,462,2024-11-01,3331.53,Mid-Market
1253,463,2024-11-01,9047.7,Enterprise
1254,464,2024-11-01,634.9,SMB
1255,472,2024-11-01,268.04,SMB
1256,474,2024-11-01,738.05,SMB
1257,475,2024-11-01,1331.69,Mid-Market
1258,476,2024-11-01,658.62,SMB
1259,480,2024-11-01,3297.69,Mid-Market
1260,481,2024-11-01,6509.39,Enterprise
1261,483,2024-11-01,10231.5,Enterprise
1262,484,2024-11-01,1444.46,Mid-Market
1263,485,2024-11-01,1777.46,Mid-Market
1264,486,2024-11-01,10548.43,Enterprise
1265,488,2024-11-01,596.45,SMB
1266,490,2024-11-01,549.99,SMB
1267,492,2024-11-01,2761.87,Mid-Market
1268,493,2024-11-01,1254.82,Mid-Market
1269,500,2024-11-01,10796.7,Enterprise
1270,1,2024-12-01,778.43,SMB
1271,2,2024-12-01,3532.31,Mid-Market
1272,4,2024-12-01,4041.7,Mid-Market
1273,5,2024-12-01,2328.8,Mid-Market
1274,7,2024-12-01,3099.86,Mid-Market
1275,8,2024-12-01,12793.66,Enterprise
1276,9,2024-12-01,1744.7,Mid-Market
1277,10,2024-12-01,813.56,SMB
1278,15,2024-12-01,254.85,SMB
1279,16,2024-12-01,797.4,SMB
1280,19,2024-12-01,1166.12,Mid-Market
1281,20,2024-12-01,369.95,SMB
1282,21,2024-12-01,5493.23,Enterprise
1283,23,2024-12-01,3002.98,Mid-Market
1284,24,2024-12-01,14665.54,Enterprise
1285,30,2024-12-01,4040.62,Mid-Market
1286,32,2024-12-01,8277.66,Enterprise
1287,35,2024-12-01,917.57,SMB
1288,39,2024-12-01,977.57,SMB
1289,41,2024-12-01,613.78,SMB
1290,42,2024-12-01,4609.87,Mid-Market
1291,44,2024-12-01,831.81,SMB
1292,45,2024-12-01,4026.93,Mid-Market
1293,46,2024-12-01,257.7,SMB
1294,52,2024-12-01,3747.34,Mid-Market
1295,53,2024-12-01,436.61,SMB
1296,55,2024-12-01,2688.76,Mid-Market
1297,56,2024-12-01,11977.41,Enterprise
1298,57,2024-12-01,2368.63,Mid-Market
1299,58,2024-12-01,235.88,SMB
1300,63,2024-12-01,15209.95,Enterprise
1301,65,2024-12-01,258.39,SMB
1302,66,2024-12-01,730.57,SMB
1303,70,2024-12-01,961.01,SMB
1304,71,2024-12-01,306.31,SMB
1305,72,2024-12-01,678.49,SMB
1306,73,2024-12-01,4001.76,Mid-Market
1307,74,2024-12-01,232.62,SMB
1308,75,2024-12-01,250.8,SMB
1309,76,2024-12-01,840.96,SMB
1310,78,2024-12-01,2459.83,Mid-Market
1311,80,2024-12-01,10810.26,Enterprise
1312,82,2024-12-01,4813.61,Mid-Market
1313,83,2024-12-01,8882.75,Enterprise
1314,84,2024-12-01,12554.07,Enterprise
1315,86,2024-12-01,628.71,SMB
1316,88,2024-12-01,3663.27,Mid-Market
1317,89,2024-12-01,2039.08,Mid-Market
1318,90,2024-12-01,291.33,SMB
1319,92,2024-12-01,10047.08,Enterprise
1320,97,2024-12-01,567.75,SMB
1321,98,2024-12-01,14581.64,Enterprise
1322,100,2024-12-01,4735.74,Mid-Market
1323,101,2024-12-01,3016.32,Mid-Market
1324,102,2024-12-01,1522.88,Mid-Market
1325,103,2024-12-01,4337.69,Mid-Market
1326,104,2024-12-01,2827.25,Mid-Market
1327,107,2024-12-01,268.1,SMB
1328,109,2024-12-01,4259.42,Mid-Market
1329,110,2024-12-01,450.33,SMB
1330,111,2024-12-01,2349.96,Mid-Market
1331,113,2024-12-01,3214.05,Mid-Market
